UniqueCount	AmbigCount
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
49	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
260	0
30	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
760	0
997	0
0	0
0	0
3	0
2253	0
341	0
144	0
1	0
0	0
38	0
120	0
36	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
56	0
1	0
23	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
501	0
869	0
4973	0
13	0
1	0
2	0
0	0
172	0
30	0
15	0
0	0
0	0
11	0
9	0
3	0
7	0
0	0
0	0
0	0
0	0
9	0
5	0
3	0
0	0
3	0
2	0
1	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
2	0
198	0
74	0
0	0
0	0
0	0
0	0
58	0
400	0
152	0
85	0
51	0
42	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
111	0
0	0
440	0
0	0
0	0
62	0
0	0
0	0
0	0
0	0
0	0
0	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	0
11	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
115	0
0	0
0	0
1	0
48	0
3	0
0	0
9268	0
3	0
1310	0
1	0
670	0
74	0
163	0
224	0
2399	0
2189	0
102	0
0	0
13	0
1	0
199	0
1480	0
0	0
1	0
4	0
8	0
6	0
7	0
2	0
3	0
0	0
2	0
3	0
6	0
1	0
7	0
2	0
1	0
2	0
2	0
2	0
3	0
2	0
1	0
1	0
1	0
4	0
1	0
1	0
2	0
2	0
2	0
2	0
4	0
1	0
3	0
1	0
2	0
2	0
2	0
5	0
3	0
4	0
3	0
2	0
1	0
4	0
2	0
0	0
1	0
3	0
9	0
3	0
15	0
0	0
20	0
2	0
0	0
0	0
1	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
41	0
62	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
194	0
0	0
0	0
0	0
1	0
0	0
353	0
1	0
0	0
0	0
22	0
44	0
19	0
14	0
20	0
7	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
958	0
4313	0
58689	17
257	0
3939	0
311817	1
57787	0
29956	3
6197	0
21008	1
37393	1
907	0
198	0
1	0
0	0
239	0
0	0
0	0
153	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
168	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
102	0
99	0
4	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
297	0
333	0
390	0
304	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
3	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
7	0
0	0
0	0
12	0
5	0
0	0
10	0
43	0
0	0
0	0
0	0
0	0
24	0
36	0
0	0
0	0
0	0
1	0
0	0
33	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
53	0
77	0
99	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	0
0	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
96	0
13	0
0	0
306	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
65	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
179	0
136	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
138	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
637	0
2	0
1	0
0	0
1	0
65	0
135	0
74	0
65	0
39	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
57	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
4	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
92	0
105	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
17	0
14	0
42	0
7	0
20	0
15	0
0	0
0	0
0	0
26	0
0	0
0	0
0	0
67	0
46	0
0	0
1	0
0	0
0	0
10	0
1	0
0	0
0	0
0	0
0	0
15	0
26	0
3	0
1	0
0	0
0	0
0	0
0	0
3	0
8	0
9	0
10	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
357	0
5349	0
206	0
0	0
0	0
217	0
489	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
211	0
0	0
0	0
0	0
0	0
13	0
88	0
68	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
3	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
94	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
640	0
0	0
61	0
116	0
0	0
0	0
69	0
70	0
0	0
0	0
0	0
4	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
6	0
0	0
0	0
0	0
0	0
0	0
63	0
1	0
0	0
1	0
77	0
1	0
4	0
0	0
0	0
585	0
343	0
0	0
0	0
0	0
132	0
0	0
77	0
0	0
0	0
0	0
0	0
0	0
0	0
280	0
60	0
29	0
76	0
39	0
1	0
1	0
0	0
0	0
226	0
48	0
0	0
0	0
0	0
36	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
164	0
0	0
0	0
0	0
48	0
26	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
4432	0
53	0
145	0
190	0
92	0
538	0
45	0
4	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
77	0
25	0
41	0
7	0
0	0
316	0
9	0
647	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	0
36	0
0	0
0	0
0	0
0	0
1	0
14	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
70	0
3	0
72	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
1	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	0
3	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
175	0
0	0
1	0
0	0
0	0
0	0
32	0
25	0
0	0
0	0
0	0
0	0
0	0
0	0
79	0
93	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
1	0
83	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
72	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
55	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	0
0	0
98	0
0	0
0	0
154	0
0	0
0	0
0	0
50	0
8	0
5	0
0	0
0	0
0	0
0	0
0	0
31	0
43	0
11	0
0	0
2	0
3	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29	0
16	0
2	0
0	0
0	0
0	0
0	0
12	0
0	0
113	0
0	0
4	0
70	0
24	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
251	0
0	0
0	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	0
7	0
0	0
0	0
0	0
0	0
23	0
0	0
2	0
2	0
0	0
2	0
0	0
0	0
1171	0
161	0
144	0
66	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
25	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
112	0
0	0
0	0
3	0
0	0
9	0
137	0
9	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	0
330	0
318	0
91	0
91	0
39	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
11	0
47	0
64	0
44	0
59	0
0	0
38	0
0	0
0	0
0	0
21	0
0	0
0	0
47	0
1	0
16	0
0	0
0	0
0	0
0	0
0	0
25	0
21	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
345	0
408	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
72	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
25	0
84	0
0	0
0	0
0	0
0	0
0	0
1	0
83	0
0	0
127	0
272	0
171	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
50	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
290	0
0	0
97	0
13	0
0	0
0	0
0	0
7	0
22	0
17	0
16	0
0	0
0	0
0	0
307	0
31	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
63	0
0	0
0	0
0	0
18	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
116	0
0	0
0	0
0	0
135	0
0	0
2	0
0	0
0	0
0	0
12	0
7	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
426	0
99	0
163	0
0	0
2	0
0	0
0	0
0	0
0	0
8	0
0	0
461	0
0	0
0	0
0	0
1444	0
2037	0
0	0
0	0
4932	0
2	0
0	0
0	0
8	0
177	0
87	0
1	0
19	0
0	0
0	0
0	0
0	0
10	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
35	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
130	0
0	0
0	0
106	0
82	0
41	0
42	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
292	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
5	0
13	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
6	0
3	0
407	0
4	0
10	0
0	0
3	0
2192	0
10	0
46	0
1042	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
8	0
1098	0
1	0
42	0
5	0
129	0
5	0
9	0
28	0
63	0
20	0
11	0
3	0
0	0
0	0
0	0
0	0
1	0
33	0
51	0
31	0
0	0
27	0
4	0
0	0
0	0
0	0
0	0
89	0
0	0
0	0
0	0
39	0
0	0
0	0
0	0
23	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
148	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1339	0
0	0
0	0
0	0
0	0
9	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
3	0
12	0
5	0
0	0
299	0
4	0
45	0
12	0
32	0
0	0
4	0
0	0
0	0
135	0
0	0
30	0
13	0
27	0
0	0
0	0
123	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
21	0
5	0
122	0
190	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
8	0
2	0
0	0
1	0
0	0
1	0
0	0
2	0
1	0
1	0
1	0
37	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
234	0
0	0
29	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
77	0
67	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
438	0
0	0
2	0
0	0
0	0
0	0
20	0
0	0
0	0
0	0
108	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
2	0
262	0
0	0
0	0
0	0
0	0
78	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
50	0
24	0
32	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
0	0
0	0
1	0
0	0
0	0
0	0
141	0
1	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
2	0
68	0
59	0
0	0
22	0
0	0
17	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
207	0
37	0
38	0
4	0
3	0
4	0
2	0
3	0
0	0
0	0
0	0
0	0
4	0
2	0
0	0
0	0
0	0
0	0
4	0
10	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
1	0
1	0
0	0
0	0
0	0
10	0
14	0
0	0
14	0
10	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
29	0
28	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
9	0
137	0
540	0
16	0
76	0
79	0
0	0
4	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
2607	0
0	0
280	0
1	0
2	0
3	0
412	0
387	0
1	0
2	0
0	0
0	0
1	0
0	0
48	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
21	0
0	0
0	0
1	0
13	0
0	0
24	0
0	0
1	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
1	0
96	0
0	0
56	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
46	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
93	0
0	0
0	0
0	0
0	0
0	0
54	0
22	0
0	0
0	0
0	0
0	0
31	0
6	0
11	0
0	0
0	0
41	0
0	0
10	0
0	0
7	0
65	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
221	0
29	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2558	0
1900	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
0	0
101	0
2	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
101	0
54	0
69	0
0	0
14	0
4	0
7	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
1	0
1766	0
0	0
0	0
0	0
0	0
30	0
111	0
140	0
0	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
1	0
100	0
93	0
40	0
33	0
0	0
0	0
0	0
2	0
24327	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
224	0
0	0
0	0
0	0
0	0
0	0
3846	0
328	0
346	0
608	0
375	0
210	0
329	0
81	0
0	0
0	0
0	0
0	0
3	0
0	0
1	0
3	0
0	0
3	0
0	0
1	0
0	0
0	0
0	0
0	0
171	0
14	0
29	0
5	0
23	0
5	0
0	0
14	0
14	0
0	0
4	0
13	0
3	0
58	0
0	0
0	0
2	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
318	0
39	0
0	0
31	0
35	0
40	0
200	0
52	0
99	0
208	0
137	0
69	0
138	0
91	0
1127	0
7	0
2	0
0	0
164	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
37	0
32	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5823	0
0	0
16	0
41	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
1	0
0	0
0	0
4	0
0	0
11700	0
842	0
5	0
45	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
129	0
115	0
120	0
22	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
211	0
820	0
8	0
1	0
226	0
0	0
882	0
119	0
235	0
0	0
0	0
0	0
0	0
459	0
20	0
1	0
0	0
127	0
0	0
2	0
432	0
28	0
27	0
31	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
150	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
5	0
35	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	0
785	0
406	0
414	0
0	0
35	0
0	0
1	0
0	0
0	0
0	0
30	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
80	0
0	0
76	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
5	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
19	0
62	0
18	0
0	0
39	0
72	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
32	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
24	0
1	0
0	0
1123	0
2506	0
0	0
3	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
13	0
0	0
33	0
2	0
0	0
174	0
145	0
5	0
16	0
23	0
13	0
0	0
0	0
0	0
0	0
5	0
275	0
415	0
359	0
236	0
0	0
91	0
0	0
0	0
0	0
0	0
24	0
134	0
43	0
0	0
0	0
67	0
0	0
0	0
0	0
626	0
22	0
70	0
0	0
0	0
0	0
0	0
77	0
46	0
57	0
54	0
91	0
36	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
14	0
24	0
37	0
0	0
0	0
0	0
4	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
359	0
0	0
7	0
120	0
75	0
86	0
1	0
30	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
901	0
5	0
98	0
436	0
14	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
53	0
0	0
0	0
204	0
6	0
70	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
77	0
66	0
23	0
73	0
50	0
88	0
58	0
52	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
62	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
113	0
34	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
38	0
0	0
0	0
0	0
22	0
7	0
2	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
26	0
3	0
5	0
0	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
